,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
77,flight,inner,RMM,0.0025069713592529297,0.008697748184204102,20817217219.0,3274955710.0,9.676893994474336,682.45,16
78,flight,inner,Left multiply T,0.00461578369140625,0.0006527900695800781,1386261.0,102900.0,9.676893994474336,682.45,16
79,flight,inner,Row summation T,0.0046765804290771484,0.06787252426147461,1386261.0,102900.0,9.676893994474336,682.45,16
80,flight,inner,Column summation T,0.0020599365234375,0.0023801326751708984,1386261.0,102900.0,9.676893994474336,682.45,16
81,flight,inner,LMM T,0.0019025802612304688,0.08025026321411133,9110308730.0,9097475120.0,9.676893994474336,682.45,16
82,flight,inner,RMM T,0.02165389060974121,0.08179473876953125,136539260068.0,55710658200.0,9.676893994474336,682.45,16
83,flight,inner,Linear Regression,0.6248917579650879,1.674318552017212,1822061746.0,1913496737.0,9.676893994474336,682.45,16
84,flight,left,Left multiply,0.0015113353729248047,0.0006086826324462891,1386261.0,102900.0,9.676893994474336,682.45,16
85,flight,left,Row summation,0.0028269290924072266,0.002613067626953125,1386261.0,102900.0,9.676893994474336,682.45,16
86,flight,left,Column summation,0.0049915313720703125,0.003129243850708008,1386261.0,102900.0,9.676893994474336,682.45,16
87,flight,left,Materialization,,0.09412312507629395,,,,,16
88,flight,left,LMM,0.010019302368164062,0.07831358909606934,9110308730.0,10037492250.0,9.676893994474336,682.45,16
89,flight,left,RMM,0.003914356231689453,0.07924699783325195,20817217219.0,3274955710.0,9.676893994474336,682.45,16
90,flight,left,Left multiply T,0.0030531883239746094,0.000823974609375,1386261.0,102900.0,9.676893994474336,682.45,16
91,flight,left,Row summation T,0.004947662353515625,0.0031862258911132812,1386261.0,102900.0,9.676893994474336,682.45,16
92,flight,left,Column summation T,0.002485990524291992,0.0031087398529052734,1386261.0,102900.0,9.676893994474336,682.45,16
93,flight,left,LMM T,0.0024127960205078125,0.011522531509399414,9110308730.0,9097475120.0,9.676893994474336,682.45,16
94,flight,left,RMM T,0.021992206573486328,0.06854081153869629,136539260068.0,55710658200.0,9.676893994474336,682.45,16
95,flight,left,Linear Regression,0.6322555541992188,1.7635822296142578,1822061746.0,1913496737.0,9.676893994474336,682.45,16
96,flight,outer,Left multiply,0.0013382434844970703,0.0004801750183105469,1284488.0,98469.0,10.657911595131326,682.45,16
97,flight,outer,Row summation,0.001953125,0.0021953582763671875,1284488.0,98469.0,10.657911595131326,682.45,16
98,flight,outer,Column summation,0.00420379638671875,0.0028808116912841797,1284488.0,98469.0,10.657911595131326,682.45,16
99,flight,outer,Materialization,,0.08487391471862793,,,,,16
100,flight,outer,LMM,0.00542902946472168,0.008326053619384766,9109291000.0,9950923170.0,10.657911595131326,682.45,16
101,flight,outer,RMM,0.06723332405090332,0.010444164276123047,19426082082.0,3214388371.0,10.657911595131326,682.45,16
102,flight,outer,Left multiply T,0.0011425018310546875,0.0006611347198486328,1284488.0,98469.0,10.657911595131326,682.45,16
103,flight,outer,Row summation T,0.004456043243408203,0.002966165542602539,1284488.0,98469.0,10.657911595131326,682.45,16
104,flight,outer,Column summation T,0.002035379409790039,0.0028617382049560547,1284488.0,98469.0,10.657911595131326,682.45,16
105,flight,outer,LMM T,0.0018155574798583984,0.010938644409179688,9109291000.0,9097430810.0,10.657911595131326,682.45,16
106,flight,outer,RMM T,0.07579445838928223,0.010328531265258789,129766470464.0,54994535172.0,10.657911595131326,682.45,16
107,flight,outer,Linear Regression,0.6001343727111816,1.6034176349639893,1821858200.0,1904835398.0,10.657911595131326,682.45,16
108,lastfm,inner,Left multiply,0.0036935806274414062,0.0005087852478027344,4468711.0,289992.0,0.09998,10.008567443713888,16
109,lastfm,inner,Row summation,0.008038997650146484,0.06851983070373535,4468711.0,289992.0,0.09998,10.008567443713888,16
110,lastfm,inner,Column summation,0.014428377151489258,0.0056018829345703125,4468711.0,289992.0,0.09998,10.008567443713888,16
111,lastfm,inner,Materialization,,0.08442163467407227,,,,,16
112,lastfm,inner,LMM,0.024910449981689453,0.09381556510925293,189971779550.0,30390947400.0,0.09998,10.008567443713888,16
113,lastfm,inner,RMM,0.010939359664916992,0.022613048553466797,277433055212.0,46550473024.0,0.09998,10.008567443713888,16
114,lastfm,inner,Left multiply T,0.005728721618652344,0.0009276866912841797,4468711.0,289992.0,0.09998,10.008567443713888,16
115,lastfm,inner,Row summation T,0.014498233795166016,0.006143093109130859,4468711.0,289992.0,0.09998,10.008567443713888,16
116,lastfm,inner,Column summation T,0.014586925506591797,0.00574493408203125,4468711.0,289992.0,0.09998,10.008567443713888,16
117,lastfm,inner,LMM T,0.011040449142456055,0.025374174118041992,189971779550.0,189929992360.0,0.09998,10.008567443713888,16
118,lastfm,inner,RMM T,0.20430278778076172,0.035158395767211914,2717726000207.0,288741292554.0,0.09998,10.008567443713888,16
119,lastfm,inner,Linear Regression,1.8614017963409424,3.861693859100342,37994355910.0,22032093976.0,0.09998,10.008567443713888,16
120,lastfm,left,Left multiply,0.004410266876220703,0.0008075237274169922,4468711.0,289992.0,0.09998,10.008567443713888,16
121,lastfm,left,Row summation,0.06183266639709473,0.0030031204223632812,4468711.0,289992.0,0.09998,10.008567443713888,16
122,lastfm,left,Column summation,0.014387845993041992,0.005622386932373047,4468711.0,289992.0,0.09998,10.008567443713888,16
123,lastfm,left,Materialization,,0.17559099197387695,,,,,16
124,lastfm,left,LMM,0.02625751495361328,0.08384466171264648,189971779550.0,30390947400.0,0.09998,10.008567443713888,16
125,lastfm,left,RMM,0.011607170104980469,0.021517515182495117,277433055212.0,46550473024.0,0.09998,10.008567443713888,16
126,lastfm,left,Left multiply T,0.004419803619384766,0.0008199214935302734,4468711.0,289992.0,0.09998,10.008567443713888,16
127,lastfm,left,Row summation T,0.014696359634399414,0.005957603454589844,4468711.0,289992.0,0.09998,10.008567443713888,16
128,lastfm,left,Column summation T,0.010103225708007812,0.005719900131225586,4468711.0,289992.0,0.09998,10.008567443713888,16
129,lastfm,left,LMM T,0.012134313583374023,0.0314333438873291,189971779550.0,189929992360.0,0.09998,10.008567443713888,16
130,lastfm,left,RMM T,0.11697697639465332,0.08434557914733887,2717726000207.0,288741292554.0,0.09998,10.008567443713888,16
131,lastfm,left,Linear Regression,1.8651185035705566,3.6413893699645996,37994355910.0,22032093976.0,0.09998,10.008567443713888,16
132,lastfm,outer,Left multiply,0.0027761459350585938,0.06971192359924316,3588627.0,232000.0,0.1,10.008567443713888,16
133,lastfm,outer,Row summation,0.009238719940185547,0.003736734390258789,3588627.0,232000.0,0.1,10.008567443713888,16
134,lastfm,outer,Column summation,0.011840343475341797,0.005393266677856445,3588627.0,232000.0,0.1,10.008567443713888,16
135,lastfm,outer,Materialization,,0.12300968170166016,,,,,16
136,lastfm,outer,LMM,0.05632829666137695,0.015541315078735352,189962978710.0,24313200000.0,0.1,10.008567443713888,16
137,lastfm,outer,RMM,0.009575366973876953,0.025032520294189453,228806654044.0,43346299040.0,0.1,10.008567443713888,16
138,lastfm,outer,Left multiply T,0.003221273422241211,0.0008106231689453125,3588627.0,232000.0,0.1,10.008567443713888,16
139,lastfm,outer,Row summation T,0.01179814338684082,0.005446434020996094,3588627.0,232000.0,0.1,10.008567443713888,16
140,lastfm,outer,Column summation T,0.011781454086303711,0.00552058219909668,3588627.0,232000.0,0.1,10.008567443713888,16
141,lastfm,outer,LMM T,0.009140491485595703,0.019605636596679688,189962978710.0,189929412440.0,0.1,10.008567443713888,16
142,lastfm,outer,RMM T,0.10820126533508301,0.08492016792297363,2415199765459.0,230997984000.0,0.1,10.008567443713888,16
143,lastfm,outer,Linear Regression,1.6373159885406494,4.07486367225647,37992595742.0,21424261244.0,0.1,10.008567443713888,16
144,movie,inner,Left multiply,0.03460407257080078,0.0005631446838378906,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
145,movie,inner,Row summation,0.028154850006103516,0.004631757736206055,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
146,movie,inner,Column summation,0.08442354202270508,0.012956857681274414,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
147,movie,inner,Materialization,,0.4550290107727051,,,,,16
148,movie,inner,LMM,0.14140653610229492,0.2671828269958496,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,16
149,movie,inner,RMM,0.03890585899353027,0.04939842224121094,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,16
150,movie,inner,Left multiply T,0.035745859146118164,0.0004286766052246094,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
151,movie,inner,Row summation T,0.08659052848815918,0.012541532516479492,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
152,movie,inner,Column summation T,0.032063961029052734,0.01242518424987793,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
153,movie,inner,LMM T,0.08333492279052734,0.037145376205444336,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,16
154,movie,inner,RMM T,0.4921085834503174,0.06352925300598145,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,16
155,movie,inner,Linear Regression,8.790197849273682,7.309565305709839,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,16
156,movie,left,Left multiply,0.035013675689697266,0.0005018711090087891,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
157,movie,left,Row summation,0.029105663299560547,0.004610300064086914,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
158,movie,left,Column summation,0.08436226844787598,0.012729167938232422,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
159,movie,left,Materialization,,0.4519810676574707,,,,,16
160,movie,left,LMM,0.1414334774017334,0.28838276863098145,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,16
161,movie,left,RMM,0.04215717315673828,0.04747653007507324,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,16
162,movie,left,Left multiply T,0.03598904609680176,0.0004470348358154297,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
163,movie,left,Row summation T,0.09452366828918457,0.012623786926269531,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
164,movie,left,Column summation T,0.029740571975708008,0.012358665466308594,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,16
165,movie,left,LMM T,0.04437732696533203,0.034386396408081055,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,16
166,movie,left,RMM T,0.4295809268951416,0.11641311645507812,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,16
167,movie,left,Linear Regression,8.686819553375244,6.71107292175293,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,16
168,movie,outer,Left multiply,0.02746868133544922,0.0004124641418457031,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
169,movie,outer,Row summation,0.02916550636291504,0.00747370719909668,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
170,movie,outer,Column summation,0.06865572929382324,0.012862920761108398,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
171,movie,outer,Materialization,,0.41514015197753906,,,,,16
172,movie,outer,LMM,0.12135696411132812,0.2803363800048828,133724847530.0,1041637460.0,1.6296795952782461,0.4037227889367967,16
173,movie,outer,RMM,0.036407470703125,0.03802490234375,291366831348.0,2974868760.0,1.6296795952782461,0.4037227889367967,16
174,movie,outer,Left multiply T,0.028464555740356445,0.0004374980926513672,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
175,movie,outer,Row summation T,0.07097148895263672,0.012980937957763672,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
176,movie,outer,Column summation T,0.03197646141052246,0.012534141540527344,21695021.0,89390.0,1.6296795952782461,0.4037227889367967,16
177,movie,outer,LMM T,0.03775739669799805,0.03627514839172363,133724847530.0,133508791220.0,1.6296795952782461,0.4037227889367967,16
178,movie,outer,RMM T,0.4214043617248535,0.10653400421142578,31703735696199.0,167394978240.0,1.6296795952782461,0.4037227889367967,16
179,movie,outer,Linear Regression,7.189505100250244,6.805659294128418,26744969506.0,13455042868.0,1.6296795952782461,0.4037227889367967,16
180,walmart,inner,Left multiply,0.07658267021179199,0.0017650127410888672,5901980.0,445105.0,176.75890985324946,2440.0,16
181,walmart,inner,Row summation,0.011227607727050781,0.008810997009277344,5901980.0,445105.0,176.75890985324946,2440.0,16
182,walmart,inner,Column summation,0.01887798309326172,0.008131027221679688,5901980.0,445105.0,176.75890985324946,2440.0,16
183,walmart,inner,Materialization,,0.2635977268218994,,,,,16
184,walmart,inner,LMM,0.1149148941040039,0.1776885986328125,10349543500.0,10353192600.0,176.75890985324946,2440.0,16
185,walmart,inner,RMM,0.020400285720825195,0.030949831008911133,14466317990.0,1146086115.0,176.75890985324946,2440.0,16
186,walmart,inner,Left multiply T,0.00998830795288086,0.001863718032836914,5901980.0,445105.0,176.75890985324946,2440.0,16
187,walmart,inner,Row summation T,0.018830537796020508,0.007743120193481445,5901980.0,445105.0,176.75890985324946,2440.0,16
188,walmart,inner,Column summation T,0.010867834091186523,0.007741451263427734,5901980.0,445105.0,176.75890985324946,2440.0,16
189,walmart,inner,LMM T,0.020092487335205078,0.02797245979309082,10349543500.0,10294974750.0,176.75890985324946,2440.0,16
190,walmart,inner,RMM T,0.21608448028564453,0.09615182876586914,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,16
191,walmart,inner,Linear Regression,2.114473342895508,5.176734685897827,2069908700.0,2064816735.0,176.75890985324946,2440.0,16
192,walmart,left,Left multiply,0.009297847747802734,0.0011518001556396484,5901980.0,445105.0,176.75890985324946,2440.0,16
193,walmart,left,Row summation,0.07815003395080566,0.00906825065612793,5901980.0,445105.0,176.75890985324946,2440.0,16
194,walmart,left,Column summation,0.01916360855102539,0.01114344596862793,5901980.0,445105.0,176.75890985324946,2440.0,16
195,walmart,left,Materialization,,0.1648108959197998,,,,,16
196,walmart,left,LMM,0.09662795066833496,0.028116226196289062,10349543500.0,10353192600.0,176.75890985324946,2440.0,16
197,walmart,left,RMM,0.010627508163452148,0.04892587661743164,14466317990.0,1146086115.0,176.75890985324946,2440.0,16
198,walmart,left,Left multiply T,0.009532451629638672,0.0017840862274169922,5901980.0,445105.0,176.75890985324946,2440.0,16
199,walmart,left,Row summation T,0.08945488929748535,0.012416839599609375,5901980.0,445105.0,176.75890985324946,2440.0,16
200,walmart,left,Column summation T,0.07675719261169434,0.010538339614868164,5901980.0,445105.0,176.75890985324946,2440.0,16
201,walmart,left,LMM T,0.011063098907470703,0.029786348342895508,10349543500.0,10294974750.0,176.75890985324946,2440.0,16
202,walmart,left,RMM T,0.21091961860656738,0.14780569076538086,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,16
203,walmart,left,Linear Regression,2.015838623046875,5.966768026351929,2069908700.0,2064816735.0,176.75890985324946,2440.0,16
204,walmart,outer,Left multiply,0.06942462921142578,0.0012004375457763672,5071360.0,440425.0,219.9113197704747,2440.0,16
205,walmart,outer,Row summation,0.0250089168548584,0.07602190971374512,5071360.0,440425.0,219.9113197704747,2440.0,16
206,walmart,outer,Column summation,0.01633453369140625,0.010738372802734375,5071360.0,440425.0,219.9113197704747,2440.0,16
207,walmart,outer,Materialization,,0.09464263916015625,,,,,16
208,walmart,outer,LMM,0.10115933418273926,0.17720532417297363,10341237300.0,10341721920.0,219.9113197704747,2440.0,16
209,walmart,outer,RMM,0.008906364440917969,0.06761384010314941,12438774570.0,1134662235.0,219.9113197704747,2440.0,16
210,walmart,outer,Left multiply T,0.004511117935180664,0.002656698226928711,5071360.0,440425.0,219.9113197704747,2440.0,16
211,walmart,outer,Row summation T,0.017793655395507812,0.07870864868164062,5071360.0,440425.0,219.9113197704747,2440.0,16
212,walmart,outer,Column summation T,0.019304513931274414,0.010547399520874023,5071360.0,440425.0,219.9113197704747,2440.0,16
213,walmart,outer,LMM T,0.012356281280517578,0.050594329833984375,10341237300.0,10294927950.0,219.9113197704747,2440.0,16
214,walmart,outer,RMM T,0.2140812873840332,0.10867691040039062,3915145884200.0,1970964113150.0,219.9113197704747,2440.0,16
215,walmart,outer,Linear Regression,1.8115687370300293,5.883615255355835,2068247460.0,2063664987.0,219.9113197704747,2440.0,16
216,yelp,inner,Left multiply,0.07642674446105957,0.0009322166442871094,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
217,yelp,inner,Row summation,0.006493806838989258,0.0023877620697021484,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
218,yelp,inner,Column summation,0.09283113479614258,0.005615949630737305,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
219,yelp,inner,Materialization,,0.21486186981201172,,,,,16
220,yelp,inner,LMM,0.10752248764038086,0.011755943298339844,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,16
221,yelp,inner,RMM,0.013400793075561523,0.09323954582214355,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,16
222,yelp,inner,Left multiply T,0.019316434860229492,0.0018672943115234375,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
223,yelp,inner,Row summation T,0.07361388206481934,0.005802154541015625,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
224,yelp,inner,Column summation T,0.010178565979003906,0.005465507507324219,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
225,yelp,inner,LMM T,0.013969182968139648,0.02169203758239746,120128028340.0,120048554400.0,0.2629179677706106,3.7502135656928073,16
226,yelp,inner,RMM T,0.25878167152404785,0.0260770320892334,2330187132050.0,268088472634.0,0.2629179677706106,3.7502135656928073,16
227,yelp,inner,Linear Regression,2.9475483894348145,3.449629068374634,24025605668.0,15086560454.0,0.2629179677706106,3.7502135656928073,16
228,yelp,left,Left multiply,0.01099538803100586,0.001861572265625,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
229,yelp,left,Row summation,0.008326292037963867,0.0690760612487793,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
230,yelp,left,Column summation,0.028394460678100586,0.0056383609771728516,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
231,yelp,left,Materialization,,0.2679452896118164,,,,,16
232,yelp,left,LMM,0.03761458396911621,0.013421297073364258,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,16
233,yelp,left,RMM,0.08472371101379395,0.08659982681274414,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,16
234,yelp,left,Left multiply T,0.01892542839050293,0.0020978450775146484,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
235,yelp,left,Row summation T,0.02736830711364746,0.005674600601196289,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,16
