,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
0,book,inner,Left multiply,0.0032286643981933594,0.0012803077697753906,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
1,book,inner,Row summation,0.08825945854187012,0.004553079605102539,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
2,book,inner,Column summation,0.007602691650390625,0.005353212356567383,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
3,book,inner,Materialization,,0.0944070816040039,,,,,8
4,book,inner,LMM,0.20569658279418945,0.18851327896118164,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,8
5,book,inner,RMM,0.012165307998657227,0.06592392921447754,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,8
6,book,inner,Left multiply T,0.006458282470703125,0.001177072525024414,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
7,book,inner,Row summation T,0.0072596073150634766,0.004773139953613281,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
8,book,inner,Column summation T,0.005645036697387695,0.004624605178833008,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
9,book,inner,LMM T,0.015863895416259766,0.14397239685058594,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,8
10,book,inner,RMM T,0.12151479721069336,0.06852412223815918,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,8
11,book,inner,Linear Regression,1.111459493637085,8.189317226409912,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,8
12,book,left,Left multiply,0.0046634674072265625,0.0025110244750976562,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
13,book,left,Row summation,0.00714111328125,0.08606839179992676,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
14,book,left,Column summation,0.007023811340332031,0.004670143127441406,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
15,book,left,Materialization,,0.09128499031066895,,,,,8
16,book,left,LMM,0.0977334976196289,0.10310602188110352,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,8
17,book,left,RMM,0.00704503059387207,0.027814388275146484,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,8
18,book,left,Left multiply T,0.007896661758422852,0.0015797615051269531,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
19,book,left,Row summation T,0.007263898849487305,0.004734039306640625,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
20,book,left,Column summation T,0.0055119991302490234,0.004607439041137695,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
21,book,left,LMM T,0.006909608840942383,0.1567239761352539,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,8
22,book,left,RMM T,0.1205148696899414,0.08558011054992676,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,8
23,book,left,Linear Regression,1.1275622844696045,8.174663782119751,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,8
24,book,outer,Left multiply,0.0022318363189697266,0.0016832351684570312,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
25,book,outer,Row summation,0.006610393524169922,0.004042863845825195,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
26,book,outer,Column summation,0.00587916374206543,0.004517555236816406,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
27,book,outer,Materialization,,0.1775355339050293,,,,,8
28,book,outer,LMM,0.09271836280822754,0.10319137573242188,206721678610.0,50861567700.0,0.5578318074941218,1.91424594961102,8
29,book,outer,RMM,0.0075871944427490234,0.019869327545166016,199742063253.0,88475572449.0,0.5578318074941218,1.91424594961102,8
30,book,outer,Left multiply T,0.0025823116302490234,0.0018193721771240234,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
31,book,outer,Row summation T,0.02189779281616211,0.0061304569244384766,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
32,book,outer,Column summation T,0.015133857727050781,0.004603147506713867,1629301.0,266793.0,0.5578318074941218,1.91424594961102,8
33,book,outer,LMM T,0.007754802703857422,0.08303165435791016,206721678610.0,206708053530.0,0.5578318074941218,1.91424594961102,8
34,book,outer,RMM T,0.10791635513305664,0.015307903289794922,1053106013120.0,225171248960.0,0.5578318074941218,1.91424594961102,8
35,book,outer,Linear Regression,0.9782633781433105,7.129565238952637,41344335722.0,25756962123.0,0.5578318074941218,1.91424594961102,8
36,expedia,inner,Left multiply,0.03618168830871582,0.012685060501098633,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
37,expedia,inner,Row summation,0.026834726333618164,0.026335716247558594,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
38,expedia,inner,Column summation,0.0885159969329834,0.033638715744018555,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
39,expedia,inner,Materialization,,0.7892186641693115,,,,,8
40,expedia,inner,LMM,0.15143704414367676,0.7690789699554443,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,8
41,expedia,inner,RMM,0.043720245361328125,0.09499430656433105,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,8
42,expedia,inner,Left multiply T,0.03808736801147461,0.014069318771362305,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
43,expedia,inner,Row summation T,0.10698127746582031,0.03643202781677246,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
44,expedia,inner,Column summation T,0.02825641632080078,0.03377246856689453,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
45,expedia,inner,LMM T,0.04221796989440918,0.3220784664154053,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,8
46,expedia,inner,RMM T,0.5342123508453369,0.48802733421325684,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,8
47,expedia,inner,Linear Regression,9.42728304862976,21.502126455307007,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,8
48,expedia,left,Left multiply,0.03789019584655762,0.009225845336914062,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
49,expedia,left,Row summation,0.027228355407714844,0.03236556053161621,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
50,expedia,left,Column summation,0.08873701095581055,0.04395937919616699,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
51,expedia,left,Materialization,,0.7880253791809082,,,,,8
52,expedia,left,LMM,0.15447187423706055,0.9465980529785156,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,8
53,expedia,left,RMM,0.05496525764465332,0.129408597946167,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,8
54,expedia,left,Left multiply T,0.056810617446899414,0.011809349060058594,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
55,expedia,left,Row summation T,0.11118650436401367,0.046334266662597656,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
56,expedia,left,Column summation T,0.029604673385620117,0.04143357276916504,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
57,expedia,left,LMM T,0.05497264862060547,0.6948614120483398,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,8
58,expedia,left,RMM T,0.38910818099975586,0.6439723968505859,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,8
59,expedia,left,Linear Regression,9.381107568740845,31.942693948745728,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,8
60,expedia,outer,Left multiply,0.03360295295715332,0.014976263046264648,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
61,expedia,outer,Row summation,0.02658843994140625,0.028099536895751953,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
62,expedia,outer,Column summation,0.07980799674987793,0.040329933166503906,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
63,expedia,outer,Materialization,,0.7493958473205566,,,,,8
64,expedia,outer,LMM,0.1381392478942871,1.1228044033050537,492825066340.0,514359033940.0,22.67162383290018,1935.3703703703704,8
65,expedia,outer,RMM,0.04075503349304199,0.09296178817749023,1357314437620.0,351720776596.0,22.67162383290018,1935.3703703703704,8
66,expedia,outer,Left multiply T,0.03616189956665039,0.01234745979309082,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
67,expedia,outer,Row summation T,0.09812664985656738,0.0409090518951416,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
68,expedia,outer,Column summation T,0.027093887329101562,0.039031267166137695,25438590.0,6204558.0,22.67162383290018,1935.3703703703704,8
69,expedia,outer,LMM T,0.042447566986083984,0.5275931358337402,492825066340.0,492632726020.0,22.67162383290018,1935.3703703703704,8
70,expedia,outer,RMM T,0.4059920310974121,0.5202906131744385,32843079541420.0,15113406694396.0,22.67162383290018,1935.3703703703704,8
71,expedia,outer,Linear Regression,8.590264320373535,30.019408702850342,98565013268.0,100699175996.0,22.67162383290018,1935.3703703703704,8
72,flight,inner,Left multiply,0.004706859588623047,0.0006015300750732422,1386261.0,102900.0,9.676893994474336,682.45,8
