,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
27,book,outer,Materialization,,0.037140607833862305,,,,,32
28,book,outer,LMM,0.056549072265625,0.021273374557495117,206721493820.0,50861567700.0,0.5578318074941218,1.91424594961102,32
29,book,outer,RMM,0.007592678070068359,0.011367559432983398,198233012676.0,88475572449.0,0.5578318074941218,1.91424594961102,32
30,book,outer,Left multiply T,0.001956462860107422,0.0009865760803222656,1610822.0,266793.0,0.5578318074941218,1.91424594961102,32
31,book,outer,Row summation T,0.006138324737548828,0.004750967025756836,1610822.0,266793.0,0.5578318074941218,1.91424594961102,32
32,book,outer,Column summation T,0.007413148880004883,0.004690885543823242,1610822.0,266793.0,0.5578318074941218,1.91424594961102,32
33,book,outer,LMM T,0.007044076919555664,0.017286062240600586,206721493820.0,206708053530.0,0.5578318074941218,1.91424594961102,32
34,book,outer,RMM T,0.030548095703125,0.013614177703857422,1048428608640.0,225171248960.0,0.5578318074941218,1.91424594961102,32
35,book,outer,Linear Regression,0.9629719257354736,1.3441898822784424,41344298764.0,25756962123.0,0.5578318074941218,1.91424594961102,32
36,expedia,inner,Left multiply,0.035697221755981445,0.009939193725585938,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
37,expedia,inner,Row summation,0.025783300399780273,0.026207923889160156,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
38,expedia,inner,Column summation,0.08791112899780273,0.03401041030883789,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
39,expedia,inner,Materialization,,0.5243489742279053,,,,,32
40,expedia,inner,LMM,0.15587401390075684,0.14488935470581055,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,32
41,expedia,inner,RMM,0.04256725311279297,0.062124013900756836,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,32
42,expedia,inner,Left multiply T,0.036592960357666016,0.012413740158081055,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
43,expedia,inner,Row summation T,0.0917501449584961,0.03422212600708008,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
44,expedia,inner,Column summation T,0.03286576271057129,0.03406691551208496,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
45,expedia,inner,LMM T,0.044054269790649414,0.1358475685119629,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,32
46,expedia,inner,RMM T,0.41701221466064453,0.09379839897155762,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,32
47,expedia,inner,Linear Regression,9.396426677703857,7.567260265350342,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,32
48,expedia,left,Left multiply,0.03923821449279785,0.012690067291259766,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
49,expedia,left,Row summation,0.03473401069641113,0.031976938247680664,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
50,expedia,left,Column summation,0.08831310272216797,0.041962385177612305,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
51,expedia,left,Materialization,,0.5640840530395508,,,,,32
52,expedia,left,LMM,0.1516411304473877,0.17896485328674316,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,32
53,expedia,left,RMM,0.04807281494140625,0.11908197402954102,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,32
54,expedia,left,Left multiply T,0.03964686393737793,0.016257762908935547,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
55,expedia,left,Row summation T,0.08908748626708984,0.047089576721191406,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
56,expedia,left,Column summation T,0.027274131774902344,0.04340863227844238,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,32
57,expedia,left,LMM T,0.05388474464416504,0.11409473419189453,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,32
58,expedia,left,RMM T,0.4730715751647949,0.17319536209106445,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,32
59,expedia,left,Linear Regression,9.466567993164062,8.234625577926636,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,32
60,expedia,outer,Left multiply,0.03248476982116699,0.013161897659301758,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
61,expedia,outer,Row summation,0.029094934463500977,0.03048253059387207,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
62,expedia,outer,Column summation,0.08046460151672363,0.04385662078857422,25421520.0,6204558.0,22.67162383290018,1935.3703703703704,32
63,expedia,outer,Materialization,,0.533210039138794,,,,,32
