,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
28,book,outer,LMM,0.009535074234008789,0.6850628852844238,206721464310.0,50861567700.0,0.5578318074941218,1.91424594961102,2
29,book,outer,RMM,0.006554603576660156,0.013120174407958984,197992025163.0,88475572449.0,0.5578318074941218,1.91424594961102,2
30,book,outer,Left multiply T,0.035674333572387695,0.0014941692352294922,1607871.0,266793.0,0.5578318074941218,1.91424594961102,2
31,book,outer,Row summation T,0.007685422897338867,0.005220651626586914,1607871.0,266793.0,0.5578318074941218,1.91424594961102,2
32,book,outer,Column summation T,0.09016609191894531,0.011010169982910156,1607871.0,266793.0,0.5578318074941218,1.91424594961102,2
33,book,outer,LMM T,0.008180618286132812,1.4484853744506836,206721464310.0,206708053530.0,0.5578318074941218,1.91424594961102,2
34,book,outer,RMM T,0.025719881057739258,0.9553742408752441,1047681651520.0,225171248960.0,0.5578318074941218,1.91424594961102,2
35,book,outer,Linear Regression,0.8665997982025146,54.221216440200806,41344292862.0,25756962123.0,0.5578318074941218,1.91424594961102,2
36,expedia,inner,Left multiply,0.035726308822631836,0.009075641632080078,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
37,expedia,inner,Row summation,0.025493383407592773,0.02540898323059082,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
38,expedia,inner,Column summation,0.08816981315612793,0.03308701515197754,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
39,expedia,inner,Materialization,,1.6426265239715576,,,,,2
40,expedia,inner,LMM,0.15391230583190918,2.019570827484131,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,2
41,expedia,inner,RMM,0.04196882247924805,0.1804976463317871,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,2
42,expedia,inner,Left multiply T,0.20148563385009766,0.013444662094116211,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
43,expedia,inner,Row summation T,0.0901651382446289,0.033570051193237305,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
44,expedia,inner,Column summation T,0.025648832321166992,0.03332376480102539,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
45,expedia,inner,LMM T,0.04498720169067383,1.7851407527923584,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,2
46,expedia,inner,RMM T,0.4608728885650635,1.5386021137237549,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,2
47,expedia,inner,Linear Regression,9.430482387542725,99.3203489780426,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,2
48,expedia,left,Left multiply,0.03621697425842285,0.007773637771606445,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
49,expedia,left,Row summation,0.02694559097290039,0.027443647384643555,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
50,expedia,left,Column summation,0.08866167068481445,0.04005146026611328,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
51,expedia,left,Materialization,,1.7996578216552734,,,,,2
52,expedia,left,LMM,0.15466737747192383,2.4785664081573486,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,2
53,expedia,left,RMM,0.039107561111450195,0.3857550621032715,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,2
54,expedia,left,Left multiply T,0.20122241973876953,0.011467695236206055,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
55,expedia,left,Row summation T,0.08873605728149414,0.040312767028808594,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
56,expedia,left,Column summation T,0.027324199676513672,0.03958773612976074,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,2
57,expedia,left,LMM T,0.04656648635864258,3.1716294288635254,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,2
58,expedia,left,RMM T,0.4787783622741699,2.423164129257202,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,2
59,expedia,left,Linear Regression,9.460097312927246,143.6916003227234,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,2
60,expedia,outer,Left multiply,0.03224682807922363,0.006693124771118164,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
61,expedia,outer,Row summation,0.0267484188079834,0.02829575538635254,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
62,expedia,outer,Column summation,0.07938456535339355,0.03971290588378906,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
63,expedia,outer,Materialization,,1.5458979606628418,,,,,2
64,expedia,outer,LMM,0.13862204551696777,2.7061305046081543,492824885290.0,514359033940.0,22.67162383290018,1935.3703703703704,2
65,expedia,outer,RMM,0.04062390327453613,0.3372373580932617,1356367872010.0,351720776596.0,22.67162383290018,1935.3703703703704,2
66,expedia,outer,Left multiply T,0.11951708793640137,0.01214599609375,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
67,expedia,outer,Row summation T,0.08039593696594238,0.040142059326171875,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
68,expedia,outer,Column summation T,0.02626180648803711,0.03940558433532715,25420485.0,6204558.0,22.67162383290018,1935.3703703703704,2
69,expedia,outer,LMM T,0.0427854061126709,2.7636451721191406,492824885290.0,492632726020.0,22.67162383290018,1935.3703703703704,2
70,expedia,outer,RMM T,0.4289562702178955,2.3772268295288086,32826022060510.0,15113406694396.0,22.67162383290018,1935.3703703703704,2
71,expedia,outer,Linear Regression,8.545739889144897,138.10297298431396,98564977058.0,100699175996.0,22.67162383290018,1935.3703703703704,2
72,flight,inner,Left multiply,0.002277374267578125,0.0005221366882324219,1386261.0,102900.0,9.676893994474336,682.45,2
73,flight,inner,Row summation,0.0022211074829101562,0.0018775463104248047,1386261.0,102900.0,9.676893994474336,682.45,2
74,flight,inner,Column summation,0.004547119140625,0.0023810863494873047,1386261.0,102900.0,9.676893994474336,682.45,2
75,flight,inner,Materialization,,0.7762222290039062,,,,,2
76,flight,inner,LMM,0.10452628135681152,0.8891003131866455,9110308730.0,10037492250.0,9.676893994474336,682.45,2
77,flight,inner,RMM,0.004520893096923828,0.08301448822021484,20817217219.0,3274955710.0,9.676893994474336,682.45,2
78,flight,inner,Left multiply T,0.0057756900787353516,0.001310586929321289,1386261.0,102900.0,9.676893994474336,682.45,2
79,flight,inner,Row summation T,0.004563093185424805,0.08353090286254883,1386261.0,102900.0,9.676893994474336,682.45,2
80,flight,inner,Column summation T,0.002270221710205078,0.002387523651123047,1386261.0,102900.0,9.676893994474336,682.45,2
81,flight,inner,LMM T,0.08398795127868652,1.4003949165344238,9110308730.0,9097475120.0,9.676893994474336,682.45,2
82,flight,inner,RMM T,0.032877206802368164,1.866746425628662,136539260068.0,55710658200.0,9.676893994474336,682.45,2
83,flight,inner,Linear Regression,0.49666690826416016,59.797582149505615,1822061746.0,1913496737.0,9.676893994474336,682.45,2
84,flight,left,Left multiply,0.0016777515411376953,0.0010671615600585938,1386261.0,102900.0,9.676893994474336,682.45,2
85,flight,left,Row summation,0.002836942672729492,0.0020079612731933594,1386261.0,102900.0,9.676893994474336,682.45,2
86,flight,left,Column summation,0.004522562026977539,0.0028924942016601562,1386261.0,102900.0,9.676893994474336,682.45,2
87,flight,left,Materialization,,0.582411527633667,,,,,2
88,flight,left,LMM,0.011253595352172852,0.7820813655853271,9110308730.0,10037492250.0,9.676893994474336,682.45,2
89,flight,left,RMM,0.0020165443420410156,0.008763790130615234,20817217219.0,3274955710.0,9.676893994474336,682.45,2
90,flight,left,Left multiply T,0.001041412353515625,0.0008938312530517578,1386261.0,102900.0,9.676893994474336,682.45,2
91,flight,left,Row summation T,0.004756450653076172,0.0029554367065429688,1386261.0,102900.0,9.676893994474336,682.45,2
92,flight,left,Column summation T,0.06344270706176758,0.0028951168060302734,1386261.0,102900.0,9.676893994474336,682.45,2
93,flight,left,LMM T,0.0018444061279296875,1.7837307453155518,9110308730.0,9097475120.0,9.676893994474336,682.45,2
94,flight,left,RMM T,0.12333869934082031,1.4745469093322754,136539260068.0,55710658200.0,9.676893994474336,682.45,2
95,flight,left,Linear Regression,0.5006639957427979,71.99835681915283,1822061746.0,1913496737.0,9.676893994474336,682.45,2
96,flight,outer,Left multiply,0.0015478134155273438,0.0009250640869140625,1293693.0,98469.0,10.657911595131326,682.45,2
97,flight,outer,Row summation,0.004780769348144531,0.004857778549194336,1293693.0,98469.0,10.657911595131326,682.45,2
98,flight,outer,Column summation,0.005171298980712891,0.002891063690185547,1293693.0,98469.0,10.657911595131326,682.45,2
99,flight,outer,Materialization,,0.6782112121582031,,,,,2
100,flight,outer,LMM,0.012221097946166992,0.5885312557220459,9109383050.0,9950923170.0,10.657911595131326,682.45,2
101,flight,outer,RMM,0.0018472671508789062,0.009335994720458984,19551905227.0,3214388371.0,10.657911595131326,682.45,2
102,flight,outer,Left multiply T,0.0011992454528808594,0.0009989738464355469,1293693.0,98469.0,10.657911595131326,682.45,2
103,flight,outer,Row summation T,0.06995320320129395,0.0029540061950683594,1293693.0,98469.0,10.657911595131326,682.45,2
104,flight,outer,Column summation T,0.0019168853759765625,0.0028641223907470703,1293693.0,98469.0,10.657911595131326,682.45,2
105,flight,outer,LMM T,0.001954317092895508,1.4958293437957764,9109383050.0,9097430810.0,10.657911595131326,682.45,2
106,flight,outer,RMM T,0.022644519805908203,1.775770902633667,130379044804.0,54994535172.0,10.657911595131326,682.45,2
107,flight,outer,Linear Regression,0.4706294536590576,71.72809839248657,1821876610.0,1904835398.0,10.657911595131326,682.45,2
108,lastfm,inner,Left multiply,0.005190849304199219,0.0005280971527099609,4468711.0,289992.0,0.09998,10.008567443713888,2
109,lastfm,inner,Row summation,0.007812738418579102,0.0027856826782226562,4468711.0,289992.0,0.09998,10.008567443713888,2
110,lastfm,inner,Column summation,0.014136075973510742,0.005424022674560547,4468711.0,289992.0,0.09998,10.008567443713888,2
111,lastfm,inner,Materialization,,0.3596534729003906,,,,,2
112,lastfm,inner,LMM,0.025021076202392578,0.4576566219329834,189971779550.0,30390947400.0,0.09998,10.008567443713888,2
113,lastfm,inner,RMM,0.010429859161376953,0.013103008270263672,277433055212.0,46550473024.0,0.09998,10.008567443713888,2
114,lastfm,inner,Left multiply T,0.004379749298095703,0.0005860328674316406,4468711.0,289992.0,0.09998,10.008567443713888,2
115,lastfm,inner,Row summation T,0.05993986129760742,0.005585432052612305,4468711.0,289992.0,0.09998,10.008567443713888,2
116,lastfm,inner,Column summation T,0.09433174133300781,0.005481719970703125,4468711.0,289992.0,0.09998,10.008567443713888,2
117,lastfm,inner,LMM T,0.011382818222045898,1.321622610092163,189971779550.0,189929992360.0,0.09998,10.008567443713888,2
118,lastfm,inner,RMM T,0.055652618408203125,0.7456958293914795,2717726000207.0,288741292554.0,0.09998,10.008567443713888,2
119,lastfm,inner,Linear Regression,1.7279391288757324,54.56651735305786,37994355910.0,22032093976.0,0.09998,10.008567443713888,2
120,lastfm,left,Left multiply,0.003587007522583008,0.0007536411285400391,4468711.0,289992.0,0.09998,10.008567443713888,2
121,lastfm,left,Row summation,0.07400083541870117,0.0030472278594970703,4468711.0,289992.0,0.09998,10.008567443713888,2
122,lastfm,left,Column summation,0.014168500900268555,0.005498647689819336,4468711.0,289992.0,0.09998,10.008567443713888,2
123,lastfm,left,Materialization,,0.49839353561401367,,,,,2
124,lastfm,left,LMM,0.026254653930664062,0.3494250774383545,189971779550.0,30390947400.0,0.09998,10.008567443713888,2
125,lastfm,left,RMM,0.010731220245361328,0.05533123016357422,277433055212.0,46550473024.0,0.09998,10.008567443713888,2
126,lastfm,left,Left multiply T,0.003754854202270508,0.0008440017700195312,4468711.0,289992.0,0.09998,10.008567443713888,2
127,lastfm,left,Row summation T,0.01458883285522461,0.08382964134216309,4468711.0,289992.0,0.09998,10.008567443713888,2
128,lastfm,left,Column summation T,0.007970809936523438,0.08777379989624023,4468711.0,289992.0,0.09998,10.008567443713888,2
129,lastfm,left,LMM T,0.010625839233398438,1.4166665077209473,189971779550.0,189929992360.0,0.09998,10.008567443713888,2
130,lastfm,left,RMM T,0.10120224952697754,1.0847804546356201,2717726000207.0,288741292554.0,0.09998,10.008567443713888,2
131,lastfm,left,Linear Regression,1.7530887126922607,57.52703595161438,37994355910.0,22032093976.0,0.09998,10.008567443713888,2
132,lastfm,outer,Left multiply,0.0026412010192871094,0.0005898475646972656,3541154.0,232000.0,0.1,10.008567443713888,2
133,lastfm,outer,Row summation,0.009098291397094727,0.003489971160888672,3541154.0,232000.0,0.1,10.008567443713888,2
134,lastfm,outer,Column summation,0.011598348617553711,0.0052492618560791016,3541154.0,232000.0,0.1,10.008567443713888,2
135,lastfm,outer,Materialization,,0.36296844482421875,,,,,2
136,lastfm,outer,LMM,0.024495601654052734,0.36953186988830566,189962503980.0,24313200000.0,0.1,10.008567443713888,2
137,lastfm,outer,RMM,0.008761882781982422,0.030896663665771484,226183675848.0,43346299040.0,0.1,10.008567443713888,2
138,lastfm,outer,Left multiply T,0.0038907527923583984,0.0011096000671386719,3541154.0,232000.0,0.1,10.008567443713888,2
139,lastfm,outer,Row summation T,0.08946871757507324,0.0062487125396728516,3541154.0,232000.0,0.1,10.008567443713888,2
140,lastfm,outer,Column summation T,0.012120962142944336,0.08681130409240723,3541154.0,232000.0,0.1,10.008567443713888,2
141,lastfm,outer,LMM T,0.008619070053100586,1.5208258628845215,189962503980.0,189929412440.0,0.1,10.008567443713888,2
142,lastfm,outer,RMM T,0.04200911521911621,0.8580386638641357,2398881064128.0,230997984000.0,0.1,10.008567443713888,2
143,lastfm,outer,Linear Regression,1.4642763137817383,55.4182870388031,37992500796.0,21424261244.0,0.1,10.008567443713888,2
144,movie,inner,Left multiply,0.03441929817199707,0.0003879070281982422,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
145,movie,inner,Row summation,0.027573108673095703,0.00441431999206543,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
146,movie,inner,Column summation,0.0844869613647461,0.012275934219360352,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
147,movie,inner,Materialization,,1.3461902141571045,,,,,2
148,movie,inner,LMM,0.14088964462280273,1.653428554534912,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,2
149,movie,inner,RMM,0.041265010833740234,0.15004515647888184,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,2
150,movie,inner,Left multiply T,0.13787603378295898,0.00040602684020996094,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
151,movie,inner,Row summation T,0.08633995056152344,0.012757062911987305,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
152,movie,inner,Column summation T,0.031513214111328125,0.01232290267944336,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
153,movie,inner,LMM T,0.043929100036621094,1.5587661266326904,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,2
154,movie,inner,RMM T,0.3965897560119629,1.0320501327514648,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,2
155,movie,inner,Linear Regression,9.070037126541138,61.928091049194336,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,2
156,movie,left,Left multiply,0.033948421478271484,0.00042724609375,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
157,movie,left,Row summation,0.026759624481201172,0.004366397857666016,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
158,movie,left,Column summation,0.08426904678344727,0.012326478958129883,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
159,movie,left,Materialization,,1.1216044425964355,,,,,2
160,movie,left,LMM,0.1407003402709961,1.5742099285125732,133777953750.0,1302013400.0,1.6297895304910954,0.4037227889367967,2
161,movie,left,RMM,0.041835784912109375,0.1573481559753418,362253013804.0,3273089776.0,1.6297895304910954,0.4037227889367967,2
162,movie,left,Left multiply T,0.19429755210876465,0.0004820823669433594,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
163,movie,left,Row summation T,0.08466005325317383,0.012653827667236328,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
164,movie,left,Column summation T,0.03186750411987305,0.0123138427734375,27005643.0,111732.0,1.6297895304910954,0.4037227889367967,2
165,movie,left,LMM T,0.04416656494140625,1.6021149158477783,133777953750.0,133509014640.0,1.6297895304910954,0.4037227889367967,2
166,movie,left,RMM T,0.40004944801330566,1.1367409229278564,37015467616197.0,209235721128.0,1.6297895304910954,0.4037227889367967,2
167,movie,left,Linear Regression,9.02891492843628,64.83769273757935,26755590750.0,13481102804.0,1.6297895304910954,0.4037227889367967,2
168,movie,outer,Left multiply,0.027712106704711914,0.00034880638122558594,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
169,movie,outer,Row summation,0.027947664260864258,0.007097005844116211,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
170,movie,outer,Column summation,0.06850528717041016,0.012711286544799805,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
171,movie,outer,Materialization,,1.2466557025909424,,,,,2
172,movie,outer,LMM,0.11996054649353027,1.6246998310089111,133725385960.0,1041637460.0,1.6296795952782461,0.4037227889367967,2
173,movie,outer,RMM,0.036992549896240234,0.13005542755126953,292085527712.0,2974868760.0,1.6296795952782461,0.4037227889367967,2
174,movie,outer,Left multiply T,0.10786986351013184,0.0004012584686279297,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
175,movie,outer,Row summation T,0.15209579467773438,0.012691974639892578,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
176,movie,outer,Column summation T,0.03657984733581543,0.012526988983154297,21748864.0,89390.0,1.6296795952782461,0.4037227889367967,2
177,movie,outer,LMM T,0.04018974304199219,1.9183921813964844,133725385960.0,133508791220.0,1.6296795952782461,0.4037227889367967,2
178,movie,outer,RMM T,0.3740842342376709,0.9291679859161377,31757589949386.0,167394978240.0,1.6296795952782461,0.4037227889367967,2
179,movie,outer,Linear Regression,7.174828052520752,56.69161057472229,26745077192.0,13455042868.0,1.6296795952782461,0.4037227889367967,2
180,walmart,inner,Left multiply,0.00760197639465332,0.001251220703125,5901980.0,445105.0,176.75890985324946,2440.0,2
181,walmart,inner,Row summation,0.009765386581420898,0.00838470458984375,5901980.0,445105.0,176.75890985324946,2440.0,2
182,walmart,inner,Column summation,0.018825054168701172,0.007708311080932617,5901980.0,445105.0,176.75890985324946,2440.0,2
183,walmart,inner,Materialization,,0.6461737155914307,,,,,2
184,walmart,inner,LMM,0.023116350173950195,1.2419486045837402,10349543500.0,10353192600.0,176.75890985324946,2440.0,2
185,walmart,inner,RMM,0.009998798370361328,0.02644515037536621,14466317990.0,1146086115.0,176.75890985324946,2440.0,2
186,walmart,inner,Left multiply T,0.008491754531860352,0.0022156238555908203,5901980.0,445105.0,176.75890985324946,2440.0,2
187,walmart,inner,Row summation T,0.09215259552001953,0.09512042999267578,5901980.0,445105.0,176.75890985324946,2440.0,2
188,walmart,inner,Column summation T,0.011370420455932617,0.0077321529388427734,5901980.0,445105.0,176.75890985324946,2440.0,2
189,walmart,inner,LMM T,0.010904073715209961,1.3746647834777832,10349543500.0,10294974750.0,176.75890985324946,2440.0,2
190,walmart,inner,RMM T,0.16025233268737793,0.9448845386505127,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,2
191,walmart,inner,Linear Regression,1.9404001235961914,52.84199404716492,2069908700.0,2064816735.0,176.75890985324946,2440.0,2
192,walmart,left,Left multiply,0.005220174789428711,0.0011255741119384766,5901980.0,445105.0,176.75890985324946,2440.0,2
193,walmart,left,Row summation,0.010291337966918945,0.00909280776977539,5901980.0,445105.0,176.75890985324946,2440.0,2
194,walmart,left,Column summation,0.018823623657226562,0.01043844223022461,5901980.0,445105.0,176.75890985324946,2440.0,2
195,walmart,left,Materialization,,0.7434735298156738,,,,,2
196,walmart,left,LMM,0.023591041564941406,1.0421178340911865,10349543500.0,10353192600.0,176.75890985324946,2440.0,2
197,walmart,left,RMM,0.011085033416748047,0.4177398681640625,14466317990.0,1146086115.0,176.75890985324946,2440.0,2
198,walmart,left,Left multiply T,0.0051288604736328125,0.002754688262939453,5901980.0,445105.0,176.75890985324946,2440.0,2
199,walmart,left,Row summation T,0.17807769775390625,0.018338918685913086,5901980.0,445105.0,176.75890985324946,2440.0,2
200,walmart,left,Column summation T,0.014929056167602539,0.010652780532836914,5901980.0,445105.0,176.75890985324946,2440.0,2
201,walmart,left,LMM T,0.010966777801513672,1.7549335956573486,10349543500.0,10294974750.0,176.75890985324946,2440.0,2
202,walmart,left,RMM T,0.17666172981262207,1.5393846035003662,4265310357600.0,1974910008350.0,176.75890985324946,2440.0,2
203,walmart,left,Linear Regression,1.937467336654663,75.53079438209534,2069908700.0,2064816735.0,176.75890985324946,2440.0,2
204,walmart,outer,Left multiply,0.003789663314819336,0.0011153221130371094,5053480.0,440425.0,219.9113197704747,2440.0,2
205,walmart,outer,Row summation,0.010599613189697266,0.009526968002319336,5053480.0,440425.0,219.9113197704747,2440.0,2
206,walmart,outer,Column summation,0.016210317611694336,0.010598182678222656,5053480.0,440425.0,219.9113197704747,2440.0,2
207,walmart,outer,Materialization,,0.6509993076324463,,,,,2
208,walmart,outer,LMM,0.020562171936035156,0.7489640712738037,10341058500.0,10341721920.0,219.9113197704747,2440.0,2
209,walmart,outer,RMM,0.00884699821472168,0.3799600601196289,12395129490.0,1134662235.0,219.9113197704747,2440.0,2
210,walmart,outer,Left multiply T,0.004969120025634766,0.0025892257690429688,5053480.0,440425.0,219.9113197704747,2440.0,2
211,walmart,outer,Row summation T,0.09411215782165527,0.09760737419128418,5053480.0,440425.0,219.9113197704747,2440.0,2
212,walmart,outer,Column summation T,0.013750791549682617,0.010498046875,5053480.0,440425.0,219.9113197704747,2440.0,2
213,walmart,outer,LMM T,0.009547948837280273,1.5679986476898193,10341058500.0,10294927950.0,219.9113197704747,2440.0,2
214,walmart,outer,RMM T,0.2388758659362793,1.4708092212677002,3907608212600.0,1970964113150.0,219.9113197704747,2440.0,2
215,walmart,outer,Linear Regression,1.7345037460327148,76.74137926101685,2068211700.0,2063664987.0,219.9113197704747,2440.0,2
216,yelp,inner,Left multiply,0.010538816452026367,0.0012388229370117188,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
217,yelp,inner,Row summation,0.00695037841796875,0.0025703907012939453,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
218,yelp,inner,Column summation,0.02683711051940918,0.005365133285522461,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
219,yelp,inner,Materialization,,0.391223669052124,,,,,2
220,yelp,inner,LMM,0.03848862648010254,0.22301101684570312,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,2
221,yelp,inner,RMM,0.010187864303588867,0.05679154396057129,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,2
222,yelp,inner,Left multiply T,0.09341621398925781,0.001321554183959961,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
223,yelp,inner,Row summation T,0.11066126823425293,0.005529165267944336,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
224,yelp,inner,Column summation T,0.0065457820892333984,0.00556635856628418,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
225,yelp,inner,LMM T,0.010140180587768555,1.4210433959960938,120128028340.0,120048554400.0,0.2629179677706106,3.7502135656928073,2
226,yelp,inner,RMM T,0.16391277313232422,1.0372848510742188,2330187132050.0,268088472634.0,0.2629179677706106,3.7502135656928073,2
227,yelp,inner,Linear Regression,2.6710948944091797,53.90568256378174,24025605668.0,15086560454.0,0.2629179677706106,3.7502135656928073,2
228,yelp,left,Left multiply,0.006350278854370117,0.0011091232299804688,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
229,yelp,left,Row summation,0.006374359130859375,0.0022788047790527344,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
230,yelp,left,Column summation,0.02677130699157715,0.005433320999145508,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
231,yelp,left,Materialization,,0.37373852729797363,,,,,2
232,yelp,left,LMM,0.03889012336730957,0.3078010082244873,120128028340.0,30817050140.0,0.2629179677706106,3.7502135656928073,2
233,yelp,left,RMM,0.010138273239135742,0.062400102615356445,511086979320.0,69164188556.0,0.2629179677706106,3.7502135656928073,2
234,yelp,left,Left multiply T,0.08331108093261719,0.0032684803009033203,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
235,yelp,left,Row summation T,0.10929083824157715,0.005936145782470703,8635160.0,687766.0,0.2629179677706106,3.7502135656928073,2
