,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
0,book,inner,Left multiply,0.0048105875651041664,0.0002754529317220052,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
1,book,inner,Row summation,0.005229345957438151,0.0028223276138305666,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
2,book,inner,Column summation,0.007063452402750651,0.004528522491455078,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
3,book,inner,Materialization,,0.29525713125864667,,,,,4
4,book,inner,LMM,0.015529529253641764,0.5210326274236043,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,4
5,book,inner,RMM,0.003347412745157878,0.03756372928619385,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,4
6,book,inner,Left multiply T,0.0036197344462076822,0.00047210852305094403,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
7,book,inner,Row summation T,0.008934124310811361,0.004631845156351725,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
8,book,inner,Column summation T,0.005283164978027344,0.0045953909556070965,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
9,book,inner,LMM T,0.003908419609069824,0.4101973613103231,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,4
10,book,inner,RMM T,0.030597933133443198,0.34565998713175455,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,4
11,book,inner,Linear Regression,1.0074069817860922,16.88296977678935,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,4
12,book,left,Left multiply,0.007068832715352376,0.000323796272277832,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
13,book,left,Row summation,0.005289896329243978,0.003003493944803874,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
14,book,left,Column summation,0.007051221529642741,0.004615894953409831,2024960.0,333488.0,0.5578323861362363,1.91424594961102,4
15,book,left,Materialization,,0.24575613339742025,,,,,4
16,book,left,LMM,0.012727681795756023,0.10097387631734213,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,4
