,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
0,book,inner,Left multiply,0.001980757713317871,0.0003486792246500651,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
1,book,inner,Row summation,0.005899198849995931,0.00275879700978597,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
2,book,inner,Column summation,0.006953247388203939,0.0044967889785766605,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
3,book,inner,Materialization,,0.04696644147237142,,,,,64
4,book,inner,LMM,0.01532278855641683,0.03437182108561198,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,64
5,book,inner,RMM,0.004027477900187175,0.011939795811971028,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,64
6,book,inner,Left multiply T,0.003245751063028971,0.0003598928451538086,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
7,book,inner,Row summation T,0.0070623318354288735,0.004890712102254232,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
8,book,inner,Column summation T,0.0058608929316202795,0.004556592305501302,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
9,book,inner,LMM T,0.004350805282592773,0.015968871116638184,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,64
10,book,inner,RMM T,0.03830399513244629,0.021446752548217773,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,64
11,book,inner,Linear Regression,0.9971547921498617,1.0265254656473795,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,64
12,book,left,Left multiply,0.0015682538350423178,0.0003421306610107422,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
13,book,left,Row summation,0.005380415916442871,0.002776034673055013,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
14,book,left,Column summation,0.006974665323893229,0.0045138200124104815,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
15,book,left,Materialization,,0.04046716690063477,,,,,64
16,book,left,LMM,0.013784567515055338,0.012370705604553223,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,64
17,book,left,RMM,0.0033975442250569663,0.019904001553853353,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,64
18,book,left,Left multiply T,0.0026789347330729166,0.0004068136215209961,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
19,book,left,Row summation T,0.007027188936869304,0.0045899232228597,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
20,book,left,Column summation T,0.0054135878880818685,0.004553167025248209,2024960.0,333488.0,0.5578323861362363,1.91424594961102,64
21,book,left,LMM T,0.0039024194081624347,0.018243241310119628,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,64
22,book,left,RMM T,0.02787760893503825,0.014296571413675943,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,64
23,book,left,Linear Regression,1.0018876949946085,1.209354861577352,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,64
24,book,outer,Left multiply,0.0012889305750528972,0.000429232915242513,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
25,book,outer,Row summation,0.006157398223876953,0.0030213673909505207,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
26,book,outer,Column summation,0.005732679367065429,0.004309391975402832,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
27,book,outer,Materialization,,0.04072876771291097,,,,,64
28,book,outer,LMM,0.010774874687194824,0.009789625803629557,206721703290.0,50861567700.0,0.5578318074941218,1.91424594961102,64
29,book,outer,RMM,0.00309602419535319,0.01661498546600342,199943607537.0,88475572449.0,0.5578318074941218,1.91424594961102,64
30,book,outer,Left multiply T,0.0010946353276570639,0.0003166039784749349,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
31,book,outer,Row summation T,0.0058478911717732745,0.0043724775314331055,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
32,book,outer,Column summation T,0.005901710192362467,0.004350344340006511,1631769.0,266793.0,0.5578318074941218,1.91424594961102,64
33,book,outer,LMM T,0.0036540826161702475,0.01764355500539144,206721703290.0,206708053530.0,0.5578318074941218,1.91424594961102,64
34,book,outer,RMM T,0.022268327077229817,0.012821578979492187,1053730713280.0,225171248960.0,0.5578318074941218,1.91424594961102,64
35,book,outer,Linear Regression,0.8801927169164022,1.1110978762308756,41344340658.0,25756962123.0,0.5578318074941218,1.91424594961102,64
36,expedia,inner,Left multiply,0.03631426493326823,0.008306344350179037,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
37,expedia,inner,Row summation,0.02576906681060791,0.026182977358500163,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
38,expedia,inner,Column summation,0.08851407368977865,0.03311694463094075,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
39,expedia,inner,Materialization,,0.364225435256958,,,,,64
40,expedia,inner,LMM,0.1502947489420573,0.11854595343271891,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,64
41,expedia,inner,RMM,0.03187183539072672,0.0912359873453776,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,64
42,expedia,inner,Left multiply T,0.03594550291697184,0.008326450983683268,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
43,expedia,inner,Row summation T,0.08863746325174968,0.03331304391225179,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
44,expedia,inner,Column summation T,0.025484887758890788,0.03312713305155436,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
45,expedia,inner,LMM T,0.03380108674367269,0.1399779001871745,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,64
46,expedia,inner,RMM T,0.3477936665217082,0.10652215480804443,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,64
47,expedia,inner,Linear Regression,9.41696743965149,5.7748121817906695,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,64
48,expedia,left,Left multiply,0.037005289395650225,0.004999248186747233,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
49,expedia,left,Row summation,0.026753830909729003,0.02934436798095703,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
50,expedia,left,Column summation,0.08903132279713949,0.03962977727254232,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
51,expedia,left,Materialization,,0.41939458847045896,,,,,64
52,expedia,left,LMM,0.15022958914438883,0.14969340960184732,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,64
53,expedia,left,RMM,0.03247337341308594,0.1271106481552124,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,64
54,expedia,left,Left multiply T,0.03732013702392578,0.007591652870178223,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
55,expedia,left,Row summation T,0.0892857551574707,0.03974647521972656,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
56,expedia,left,Column summation T,0.026604223251342773,0.03959619998931885,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,64
57,expedia,left,LMM T,0.03441802660624186,0.10405512650807698,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,64
58,expedia,left,RMM T,0.35662901401519775,0.11413184007008871,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,64
59,expedia,left,Linear Regression,9.37798642317454,5.125762414932251,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,64
60,expedia,outer,Left multiply,0.033013653755187986,0.00740052064259847,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
61,expedia,outer,Row summation,0.026682845751444497,0.029167970021565754,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
62,expedia,outer,Column summation,0.07962106068929037,0.038869190216064456,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
63,expedia,outer,Materialization,,0.3768090009689331,,,,,64
64,expedia,outer,LMM,0.13473435242970785,0.10640324751536051,492824983990.0,514359033940.0,22.67162383290018,1935.3703703703704,64
65,expedia,outer,RMM,0.030205337206522624,0.06148881117502848,1356883895350.0,351720776596.0,22.67162383290018,1935.3703703703704,64
66,expedia,outer,Left multiply T,0.03321856657663981,0.008455475171407064,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
67,expedia,outer,Row summation T,0.07968827088673909,0.03891499042510986,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
68,expedia,outer,Column summation T,0.02713298797607422,0.038900176684061684,25430355.0,6204558.0,22.67162383290018,1935.3703703703704,64
69,expedia,outer,LMM T,0.03326908747355143,0.091200057665507,492824983990.0,492632726020.0,22.67162383290018,1935.3703703703704,64
70,expedia,outer,RMM T,0.3156925439834595,0.0851125160853068,32835321002050.0,15113406694396.0,22.67162383290018,1935.3703703703704,64
71,expedia,outer,Linear Regression,8.61052721341451,5.805625677108765,98564996798.0,100699175996.0,22.67162383290018,1935.3703703703704,64
72,flight,inner,Left multiply,0.0008620023727416992,0.0003810008366902669,1386261.0,102900.0,9.676893994474336,682.45,64
73,flight,inner,Row summation,0.0022762537002563475,0.002227441469828288,1386261.0,102900.0,9.676893994474336,682.45,64
74,flight,inner,Column summation,0.004460660616556803,0.0022913455963134766,1386261.0,102900.0,9.676893994474336,682.45,64
75,flight,inner,Materialization,,0.020055198669433595,,,,,64
76,flight,inner,LMM,0.008089804649353027,0.005169471104939778,9110308730.0,10037492250.0,9.676893994474336,682.45,64
77,flight,inner,RMM,0.0015319983164469402,0.009478306770324707,20817217219.0,3274955710.0,9.676893994474336,682.45,64
78,flight,inner,Left multiply T,0.0007968028386433919,0.00034622351328531903,1386261.0,102900.0,9.676893994474336,682.45,64
79,flight,inner,Row summation T,0.004458498954772949,0.0023418505986531573,1386261.0,102900.0,9.676893994474336,682.45,64
80,flight,inner,Column summation T,0.0018125454584757487,0.0023192167282104492,1386261.0,102900.0,9.676893994474336,682.45,64
