,dataset,join,operator,time_baseline,time_amalur,complexity_baseline,complexity_amalur,TR,FR,num_cores
0,book,inner,Left multiply,0.004188942909240723,0.0002643028895060221,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
1,book,inner,Row summation,0.005085174242655436,0.002756627400716146,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
2,book,inner,Column summation,0.006970548629760742,0.0045399347941080725,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
3,book,inner,Materialization,,0.18937688668568928,,,,,8
4,book,inner,LMM,0.01586880683898926,0.22744794686635336,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,8
5,book,inner,RMM,0.0035033464431762696,0.007900547981262208,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,8
6,book,inner,Left multiply T,0.002431042989095052,0.00033520857493082683,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
7,book,inner,Row summation T,0.007550485928853353,0.004568163553873698,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
8,book,inner,Column summation T,0.0052422285079956055,0.0045642773310343426,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
9,book,inner,LMM T,0.003914308547973633,0.12764448324839275,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,8
10,book,inner,RMM T,0.031926623980204266,0.09502825736999512,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,8
11,book,inner,Linear Regression,0.9984427928924561,8.231700348854066,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,8
12,book,left,Left multiply,0.006622783342997233,0.00031414031982421873,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
13,book,left,Row summation,0.005125983556111654,0.0028450727462768556,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
14,book,left,Column summation,0.006948653856913249,0.004560073216756185,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
15,book,left,Materialization,,0.1695703983306885,,,,,8
16,book,left,LMM,0.014855281511942545,0.08200227419535319,206725635200.0,63576347120.0,0.5578323861362363,1.91424594961102,8
17,book,left,RMM,0.003274091084798177,0.010073057810465495,232052764170.0,93922086234.0,0.5578323861362363,1.91424594961102,8
18,book,left,Left multiply T,0.0016821463902791341,0.0009339729944864909,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
19,book,left,Row summation T,0.007557185490926107,0.004541611671447754,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
20,book,left,Column summation T,0.0052934805552164715,0.004514733950297038,2024960.0,333488.0,0.5578323861362363,1.91424594961102,8
21,book,left,LMM T,0.0038369099299112954,0.12925638357798258,206725635200.0,206708720480.0,0.5578323861362363,1.91424594961102,8
22,book,left,RMM T,0.029232072830200195,0.07794128259023031,1153255219200.0,281461340160.0,0.5578323861362363,1.91424594961102,8
23,book,left,Linear Regression,1.0091564814249674,7.66417084534963,41345127040.0,27028506760.0,0.5578323861362363,1.91424594961102,8
24,book,outer,Left multiply,0.004004319508870442,0.00026501019795735676,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
25,book,outer,Row summation,0.005582475662231445,0.003063384691874186,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
26,book,outer,Column summation,0.005685567855834961,0.004301826159159343,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
27,book,outer,Materialization,,0.14072678089141846,,,,,8
28,book,outer,LMM,0.01484978993733724,0.06209572950998942,206721555960.0,50861567700.0,0.5578318074941218,1.91424594961102,8
29,book,outer,RMM,0.0031575441360473635,0.007697335879007975,198740466558.0,88475572449.0,0.5578318074941218,1.91424594961102,8
30,book,outer,Left multiply T,0.0017032305399576823,0.00032215118408203126,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
31,book,outer,Row summation T,0.006280215581258138,0.004363735516866048,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
32,book,outer,Column summation T,0.005775960286458334,0.0043372631072998045,1617036.0,266793.0,0.5578318074941218,1.91424594961102,8
33,book,outer,LMM T,0.003726847966512044,0.09729905128479004,206721555960.0,206708053530.0,0.5578318074941218,1.91424594961102,8
34,book,outer,RMM T,0.02606011231740316,0.08699855009714762,1050001496320.0,225171248960.0,0.5578318074941218,1.91424594961102,8
35,book,outer,Linear Regression,0.8856273412704467,7.99478284517924,41344311192.0,25756962123.0,0.5578318074941218,1.91424594961102,8
36,expedia,inner,Left multiply,0.03687957922617594,0.008061973253885905,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
37,expedia,inner,Row summation,0.025511980056762695,0.02545937697092692,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
38,expedia,inner,Column summation,0.08838061491648357,0.033284656206766766,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
39,expedia,inner,Materialization,,0.6986526012420654,,,,,8
40,expedia,inner,LMM,0.14921801090240477,0.7024586995442709,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,8
41,expedia,inner,RMM,0.031640021006266277,0.0710814634958903,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,8
42,expedia,inner,Left multiply T,0.03654781977335612,0.00768584410349528,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
43,expedia,inner,Row summation T,0.08844084739685058,0.03304506142934163,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
44,expedia,inner,Column summation T,0.025569391250610352,0.03310066858927409,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
45,expedia,inner,LMM T,0.03374315102895101,0.3896373589833578,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,8
46,expedia,inner,RMM T,0.34066378275553383,0.4389152685801188,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,8
47,expedia,inner,Linear Regression,9.494486776987712,20.884913778305055,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,8
48,expedia,left,Left multiply,0.03687198162078857,0.007720390955607097,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
49,expedia,left,Row summation,0.02591275374094645,0.027645031611124676,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
50,expedia,left,Column summation,0.08866942723592122,0.03930286566416422,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
51,expedia,left,Materialization,,0.780097238222758,,,,,8
52,expedia,left,LMM,0.14976535638173422,0.8286741654078166,492853323040.0,518231103820.0,19.24309640522876,1935.3703703703704,8
53,expedia,left,RMM,0.03415172100067139,0.16373461087544758,1505046116560.0,357527215516.0,19.24309640522876,1935.3703703703704,8
54,expedia,left,Left multiply T,0.03892351786295573,0.010895617802937825,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
55,expedia,left,Row summation T,0.08901049296061198,0.039540727933247886,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
56,expedia,left,Column summation T,0.025815916061401368,0.039413738250732425,28264260.0,6315618.0,19.24309640522876,1935.3703703703704,8
57,expedia,left,LMM T,0.03483556906382243,0.7189392566680908,492853323040.0,492633836620.0,19.24309640522876,1935.3703703703704,8
58,expedia,left,RMM T,0.3375789801279704,0.5858612378438314,35505261926560.0,15287797178596.0,19.24309640522876,1935.3703703703704,8
59,expedia,left,Linear Regression,9.462166261672973,30.56001938978831,98570664608.0,101086494044.0,19.24309640522876,1935.3703703703704,8
60,expedia,outer,Left multiply,0.03331990242004394,0.007567739486694336,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
61,expedia,outer,Row summation,0.027048627535502117,0.028743974367777505,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
62,expedia,outer,Column summation,0.0806058963139852,0.03938756783803304,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
63,expedia,outer,Materialization,,0.7163351774215698,,,,,8
64,expedia,outer,LMM,0.13787615299224854,0.899077574412028,492825153940.0,514359033940.0,22.67162383290018,1935.3703703703704,8
65,expedia,outer,RMM,0.03323887189229329,0.17147709528605143,1357772427940.0,351720776596.0,22.67162383290018,1935.3703703703704,8
66,expedia,outer,Left multiply T,0.03479958375295003,0.008235987027486165,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
67,expedia,outer,Row summation T,0.08039302825927734,0.03905448118845622,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
68,expedia,outer,Column summation T,0.026737395922342935,0.03905776341756185,25447350.0,6204558.0,22.67162383290018,1935.3703703703704,8
69,expedia,outer,LMM T,0.03458511829376221,0.6310822089513143,492825153940.0,492632726020.0,22.67162383290018,1935.3703703703704,8
70,expedia,outer,RMM T,0.32473006248474123,0.45559301376342776,32851332705340.0,15113406694396.0,22.67162383290018,1935.3703703703704,8
71,expedia,outer,Linear Regression,8.6617311557134,31.777593080202738,98565030788.0,100699175996.0,22.67162383290018,1935.3703703703704,8
72,flight,inner,Left multiply,0.0033017794291178384,0.0030568440755208335,1386261.0,102900.0,9.676893994474336,682.45,8
73,flight,inner,Row summation,0.001772157351175944,0.0017795483271280923,1386261.0,102900.0,9.676893994474336,682.45,8
74,flight,inner,Column summation,0.004498187700907389,0.0023398637771606446,1386261.0,102900.0,9.676893994474336,682.45,8
75,flight,inner,Materialization,,0.14302066167195637,,,,,8
76,flight,inner,LMM,0.008542052904764811,0.061414551734924314,9110308730.0,10037492250.0,9.676893994474336,682.45,8
77,flight,inner,RMM,0.004105385144551595,0.006475607554117839,20817217219.0,3274955710.0,9.676893994474336,682.45,8
78,flight,inner,Left multiply T,0.0007229248682657877,0.00032722949981689453,1386261.0,102900.0,9.676893994474336,682.45,8
79,flight,inner,Row summation T,0.00562736988067627,0.002318700154622396,1386261.0,102900.0,9.676893994474336,682.45,8
80,flight,inner,Column summation T,0.0018215417861938477,0.00232697327931722,1386261.0,102900.0,9.676893994474336,682.45,8
81,flight,inner,LMM T,0.0016416549682617188,0.09078984260559082,9110308730.0,9097475120.0,9.676893994474336,682.45,8
82,flight,inner,RMM T,0.021052098274230956,0.11209030946095784,136539260068.0,55710658200.0,9.676893994474336,682.45,8
83,flight,inner,Linear Regression,0.49979210694630943,4.480282227198283,1822061746.0,1913496737.0,9.676893994474336,682.45,8
84,flight,left,Left multiply,0.0033242861429850262,0.00033500194549560545,1386261.0,102900.0,9.676893994474336,682.45,8
85,flight,left,Row summation,0.004508399963378906,0.0018872340520222981,1386261.0,102900.0,9.676893994474336,682.45,8
86,flight,left,Column summation,0.004471238454182943,0.002766760190327962,1386261.0,102900.0,9.676893994474336,682.45,8
87,flight,left,Materialization,,0.14608092308044435,,,,,8
88,flight,left,LMM,0.011496146519978842,0.061832706133524575,9110308730.0,10037492250.0,9.676893994474336,682.45,8
89,flight,left,RMM,0.004201825459798177,0.011474084854125977,20817217219.0,3274955710.0,9.676893994474336,682.45,8
90,flight,left,Left multiply T,0.0014543612798055014,0.000329128901163737,1386261.0,102900.0,9.676893994474336,682.45,8
91,flight,left,Row summation T,0.005075963338216146,0.0028655370076497394,1386261.0,102900.0,9.676893994474336,682.45,8
92,flight,left,Column summation T,0.0018462101618448893,0.0028262615203857424,1386261.0,102900.0,9.676893994474336,682.45,8
93,flight,left,LMM T,0.001600956916809082,0.091139817237854,9110308730.0,9097475120.0,9.676893994474336,682.45,8
94,flight,left,RMM T,0.021560120582580566,0.11542107264200846,136539260068.0,55710658200.0,9.676893994474336,682.45,8
